"dataset","source_id","file_name","path","source_url","license","bytes","sha256","frozen_at_utc"
"cytokines_2025_meta","GCST90428435","GCST90428435.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428435/GCST90428435.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428435/harmonised/GCST90428435.h.tsv.gz","GWAS Catalog CC0",279124847,"8186dcf93a21a27f22f7b745c486b2746b1cd553fe00ac56d03d59a41ac766b4","2026-07-21T08:56:16Z"
"cytokines_2025_meta","GCST90428436","GCST90428436.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428436/GCST90428436.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428436/harmonised/GCST90428436.h.tsv.gz","GWAS Catalog CC0",190546923,"66967254083b2c8c93120220100562b7322b3a7e9535eef5ad39032967545d94","2026-07-21T09:02:18Z"
"cytokines_2025_meta","GCST90428437","GCST90428437.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428437/GCST90428437.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428437/harmonised/GCST90428437.h.tsv.gz","GWAS Catalog CC0",384992349,"5dc66977b33d9202abbfc405110c012a00c46e9b68e03f98de8aa2d84a0c083a","2026-07-21T09:13:01Z"
"cytokines_2025_meta","GCST90428438","GCST90428438.h.tsv.gz","03_data/raw/cytokines_2025_meta/GCST90428438/GCST90428438.h.tsv.gz","https://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90428001-GCST90429000/GCST90428438/harmonised/GCST90428438.h.tsv.gz","GWAS Catalog CC0",314230677,"8912d2d79ad444ed9cada3558958c0d88fa48094e110fe42261c171ff1069b3f","2026-07-21T09:17:09Z"
"scallop_cvd1","ESM-1","ESM-1.txt.gz","03_data/raw/scallop_cvd1/ESM-1/ESM-1.txt.gz","https://zenodo.org/api/records/2615265/files/ESM-1.txt.gz/content","CC BY 2.0",285109629,"c944bd3e79b68d7a767382fd1c69975d1fce53f98463f8452f4b637f928184e0","2026-07-21T09:19:58Z"
"scallop_cvd1","LOX-1","LOX-1.txt.gz","03_data/raw/scallop_cvd1/LOX-1/LOX-1.txt.gz","https://zenodo.org/api/records/2615265/files/LOX-1.txt.gz/content","CC BY 2.0",364229233,"a47f674d95393c61056fa4fd89c2d271084ee2fd079ed81ec0fd56df87fdb026","2026-07-21T09:24:52Z"
"scallop_cvd1","PECAM-1","PECAM-1.txt.gz","03_data/raw/scallop_cvd1/PECAM-1/PECAM-1.txt.gz","https://zenodo.org/api/records/2615265/files/PECAM-1.txt.gz/content","CC BY 2.0",372287884,"714ada85b31a39d248fc6b2f4c3919f489e8b9cdefa862173e632370ad962a0d","2026-07-21T09:26:58Z"
"scallop_cvd1","SELE","SELE.txt.gz","03_data/raw/scallop_cvd1/SELE/SELE.txt.gz","https://zenodo.org/api/records/2615265/files/SELE.txt.gz/content","CC BY 2.0",372104944,"666927186485c43234785d2d53b2360592034fd69b236ccde152c7e79f48c074","2026-07-21T09:28:55Z"
"scallop_cvd1","TIE2","TIE2.txt.gz","03_data/raw/scallop_cvd1/TIE2/TIE2.txt.gz","https://zenodo.org/api/records/2615265/files/TIE2.txt.gz/content","CC BY 2.0",364299601,"c1bde61ddd37b64f9006711aa9e16eae87116bbb9449cf773ad748a57b2eec7b","2026-07-21T09:31:13Z"
"scallop_cvd1","TM","TM.txt.gz","03_data/raw/scallop_cvd1/TM/TM.txt.gz","https://zenodo.org/api/records/2615265/files/TM.txt.gz/content","CC BY 2.0",364287686,"2af724283d313d33978d479f5df07783f4935e8883dad01dfe2e415df7c9333f","2026-07-21T09:37:09Z"
"scallop_cvd1","U-PAR","U-PAR.txt.gz","03_data/raw/scallop_cvd1/U-PAR/U-PAR.txt.gz","https://zenodo.org/api/records/2615265/files/U-PAR.txt.gz/content","CC BY 2.0",372317652,"cfbed66928c023b2a2252f416f3c395225735cb43478408c6868122e6b32f260","2026-07-21T09:39:39Z"
"scallop_cvd1","VEGF-A","VEGF-A.txt.gz","03_data/raw/scallop_cvd1/VEGF-A/VEGF-A.txt.gz","https://zenodo.org/api/records/2615265/files/VEGF-A.txt.gz/content","CC BY 2.0",347803042,"c99c27abc67d678a9d689115bc5291f83e93c004ca0914cb93dfd4923d1631e5","2026-07-21T09:48:17Z"
"scallop_cvd1","t-PA","t-PA.txt.gz","03_data/raw/scallop_cvd1/t-PA/t-PA.txt.gz","https://zenodo.org/api/records/2615265/files/t-PA.txt.gz/content","CC BY 2.0",372266792,"c24544a5e2dfe447d0d4d32d016e8e79e845ba52830d881b36bfdd78b1c2554a","2026-07-21T09:50:35Z"
