"pair_id","dataset","source_id","trait","tier","outcome_id","outcome_ancestry","analysis_role","effect_scale","requested_instrument_rows","harmonised_snps","excluded_snps","pair_harmonisation_status","exposure_role","exposure_outcome_overlap_class","cross_analysis_dependence","method","method_role","nsnp","beta","se","ci_lower","ci_upper","p","exponentiable","or","or_ci_lower","or_ci_upper","mean_F","min_F","analysis_status","error_message","warning_message","p_for_fdr","q_230","fdr_significant"
"ed_2025_afr|microbiome_2026|GCST90671111|primary","microbiome_2026","GCST90671111","Gut microbiome species presence (Ruminococcaceae hMGS.05315, )","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,0.0116213917691344,0.0095257309583069,-0.00704869783556531,0.0302914813738341,0.222464874895669,FALSE,,,,37.9838853803375,37.9838853803375,"estimated","","",0.222464874895669,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90671057|primary","microbiome_2026","GCST90671057","Gut microbiome species presence (Emergencia sp904420065, GCA_904420065.1)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,0.0248979326441283,0.0205259131443762,-0.0153321178686463,0.0651279831569029,0.225129820512973,FALSE,,,,29.7630864197531,29.7630864197531,"estimated","","",0.225129820512973,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90670698|primary","microbiome_2026","GCST90670698","Gut microbiome species presence (Negativibacillus faecipullorum, GCA_900547455.1)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,0.0237090545341482,0.0204564750078932,-0.0163848997319661,0.0638030088002625,0.246456185045498,FALSE,,,,30.6426517415029,30.6426517415029,"estimated","","",0.246456185045498,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90671190|primary","microbiome_2026","GCST90671190","Gut microbiome species presence (Pauljensenia sp019425105, GCA_019425105.1)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,-0.00695281429441504,0.00610431456928449,-0.0189170510005158,0.0050114224116857,0.254703154197341,FALSE,,,,30.6260216597485,30.6260216597485,"estimated","","",0.254703154197341,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90670635|primary","microbiome_2026","GCST90670635","Gut microbiome species presence (Agathobacter sp000434275, GCA_902363675.1)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,-0.0183050158999544,0.0160993983288957,-0.0498592567973543,0.0132492249974455,0.255538285662758,FALSE,,,,37.1783184348119,37.1783184348119,"estimated","","",0.255538285662758,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90670890|primary","microbiome_2026","GCST90670890","Gut microbiome species presence (Pseudobutyricicoccus sp003477405, GCA_003477405.1)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,0.0113709974711437,0.0101526763135212,-0.00852788245005067,0.0312698773923381,0.262713762085461,FALSE,,,,30.1891450279816,30.1891450279816,"estimated","","",0.262713762085461,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90671324|primary","microbiome_2026","GCST90671324","Gut microbiome genus presence (Phascolarctobacterium)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,-0.00992163194068347,0.00939548479231389,-0.0283364437509125,0.00849317986954554,0.290968214862575,FALSE,,,,32.439577100791,32.439577100791,"estimated","","",0.290968214862575,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90670687|primary","microbiome_2026","GCST90670687","Gut microbiome species abundance (UMGS1071 sp900542375, GCA_900542375.1)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,-0.021490329210498,0.0211727381384216,-0.062988133415902,0.0200074749949061,0.310105827504899,FALSE,,,,33.6966091612136,33.6966091612136,"estimated","","",0.310105827504899,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90670492|primary","microbiome_2026","GCST90670492","Gut microbiome species presence (CAG-313 sp003539625, GCA_003539625.1)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,-0.0151098696802005,0.0149307012650203,-0.0443735064235669,0.0141537670631659,0.311538053424554,FALSE,,,,32.1746345597062,32.1746345597062,"estimated","","",0.311538053424554,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90670835|primary","microbiome_2026","GCST90670835","Gut microbiome species presence (Faecivicinus sp900553265, GCA_900553265.1)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,-0.0198034091415143,0.0199832584677238,-0.058969876032008,0.0193630577489794,0.321685580267876,FALSE,,,,30.7151444404192,30.7151444404192,"estimated","","",0.321685580267876,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90670827|primary","microbiome_2026","GCST90670827","Gut microbiome species presence (Merdimonas faecis, GCF_001754075.1)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,0.0173669384580403,0.0179968274176584,-0.0179061951165531,0.0526400720326338,0.33454481178279,FALSE,,,,33.3297906259964,33.3297906259964,"estimated","","",0.33454481178279,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90670813|primary","microbiome_2026","GCST90670813","Gut microbiome species abundance (Lawsonibacter sp900066645, GCA_902362775.1)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,0.0120564422615485,0.0133663439706747,-0.0141411105259479,0.038253995049045,0.367056867734941,FALSE,,,,32.3012297669251,32.3012297669251,"estimated","","",0.367056867734941,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90671134|primary","microbiome_2026","GCST90671134","Gut microbiome species presence (CAG-302 sp934162325, GCA_934162325.1)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,-0.0109434638111149,0.0121864853130456,-0.0348285361228106,0.0129416085005807,0.369185549464498,FALSE,,,,31.650192049609,31.650192049609,"estimated","","",0.369185549464498,1,FALSE
"ed_2025_afr|microbiome_2026|GCST90670781|primary","microbiome_2026","GCST90670781","Gut microbiome species presence (Fimisoma avicola, GCA_900542565.1)","primary","ed_2025_afr","AFR","high_power_outcome_meta_sensitivity","standardized_z_per_sqrt_metal_weight",1,1,0,"estimable","discovery_exposure","none_known","known_outcome_sample_overlap_with_primary_finngen","mr_wald_ratio","primary_estimator",1,-0.0124296520412169,0.0141085721239692,-0.0400819452774824,0.0152226411950486,0.378317819990447,FALSE,,,,34.6610388238135,34.6610388238135,"estimated","","",0.378317819990447,1,FALSE
