"pair_id","outcome_id","dataset","source_id","trait","tier","requested_instrument_rows","harmonised_snps","excluded_snps","pair_harmonisation_status","outcome_ancestry","analysis_role","effect_scale","exposure_role","exposure_outcome_overlap_class","cross_analysis_dependence","method","nsnp","beta","se","ci_lower","ci_upper","p","exponentiable","or","or_ci_lower","or_ci_upper","mean_F","min_F","analysis_status","error_message","warning_message","family","eligible","eligibility_frozen","q","fdr_alpha","fdr_significant","replicated","conditional_go_candidate","n_forward","n_reverse","global_bonferroni_threshold","global_bonferroni_status","bonferroni_pass","analysis_role_final","evidence_label","direction","canonical_trait_id"
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671822|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90671822","Gut microbiome superkingdom presence (Eukaryota)","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,-0.252201495474223,0.155786304604486,-0.557537041783602,0.0531340508351569,0.105470097389089,TRUE,0.777088142549036,0.572617661852851,1.05457100176818,31.6033019422038,31.6033019422038,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671147|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90671147","Gut microbiome species presence (Cag-433 hMGS.05835, )","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,-0.237596041385515,0.149134952766532,-0.529895177643999,0.0547030948729691,0.111124001232486,TRUE,0.788521156679926,0.588666671871859,1.0562269689139,31.0408163265306,31.0408163265306,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671389|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90671389","Gut microbiome genus presence (Limivicinus)","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,-0.304286425902864,0.192061851390619,-0.680720737432561,0.072147885626832,0.113122108695974,TRUE,0.737649554249819,0.506251986087865,1.07481428189502,30.25,30.25,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671057|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90671057","Gut microbiome species presence (Emergencia sp904420065, GCA_904420065.1)","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,0.288938900203666,0.182427698574338,-0.0686128187845655,0.646490619191898,0.113226872434991,TRUE,1.33501015718783,0.933688116602793,1.90883024866951,29.7630864197531,29.7630864197531,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671324|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90671324","Gut microbiome genus presence (Phascolarctobacterium)","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,0.302346488502175,0.19152827843381,-0.0730420392490515,0.677735016253402,0.114427896785626,TRUE,1.35302995482279,0.92956175112641,1.96941199057447,32.439577100791,32.439577100791,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671614|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90671614","Gut microbiome genus presence (Pseudoruminococcus)","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,-0.207081225680934,0.137477140077821,-0.476531468931031,0.0623690175691633,0.131991280137216,TRUE,0.812953614594809,0.620933387733922,1.06435503797706,41.8015110161782,41.8015110161782,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670534|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90670534","Gut microbiome species abundance (Acutalibacter ornithocaccae, GCA_000435395.1)","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,0.742438282647585,0.499624329159213,-0.236807408304457,1.72168397359963,0.137280958319233,TRUE,2.10105223315798,0.789143255820936,5.59394058543382,30.6323889814724,30.6323889814724,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671397|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90671397","Gut microbiome genus presence (Merdicola)","primary",2,2,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_ivw_mre",2,-0.194409805887106,0.131711116582631,-0.452558850752618,0.0637392389784069,0.139935336472453,TRUE,0.82332043356391,0.635998642071106,1.06581443966052,31.4876132436899,30.3943665923214,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671159|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90671159","Gut microbiome species presence (Butyribacter hominis, GCF_014384965.1)","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,-0.242800658978583,0.166836902800659,-0.569794979760084,0.084193661802918,0.145581392882825,TRUE,0.784427866839452,0.56564139474692,1.08783954637833,37.0917663113388,37.0917663113388,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671500|primary","finngen_r12_erectile_dysfunction","microbiome_2026","GCST90671500","Gut microbiome genus presence (Alectryocaccomicrobium)","primary",1,1,0,"estimable","Finnish","primary_outcome","log_odds","discovery_exposure","none_known","primary_outcome","mr_wald_ratio",1,0.289719285453883,0.199723295661684,-0.101731180916663,0.681169751824429,0.146890336788082,TRUE,1.33605238604051,0.903272335876234,1.97618803028317,30.096196,30.096196,"estimated","",,"forward_primary",TRUE,TRUE,0.941636540848568,0.05,FALSE,FALSE,FALSE,230,1572,2.77469478357381e-05,"computed",FALSE,"forward_causal","exploratory","forward",
