"exposure_id","module_id","exposure_trait","mediator_id","mediator_name","a_beta","a_se","b_beta","b_se","indirect_beta","indirect_se","ci_lower","ci_upper","p","p_for_fdr","q","fdr_alpha","product_fdr_significant","x_to_m_fdr_significant","m_to_y_fdr_significant","component_fdr_gate","overlap_class","variance_status","colocalization_status","analysis_status","evidence_label","family","family_denominator"
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_CCL4","CCL4",0.0816607576820672,0.153497669707122,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_CCL4","CCL4",0.0924524407917668,0.103414356735338,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_PDGF_BB","PDGF-BB",-0.00514946861680355,0.0735638373829079,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_PDGF_BB","PDGF-BB",0.0239052351417693,0.0847703483861728,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_PDGF_BB","PDGF-BB",-0.14123706958912,0.0956891095196759,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_PDGF_BB","PDGF-BB",0.120217684008428,0.102926099322284,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_PDGF_BB","PDGF-BB",-0.0119733754043526,0.0647209431735491,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_RANTES","RANTES",0.00182172217867822,0.0910861089339109,-0.188640473254916,0.272315392109775,-0.000343650533924836,0.0171896865009062,-0.0340354360757009,0.0333481350078512,0.984050017894661,0.984050017894661,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_RANTES","RANTES",,,-0.188640473254916,0.272315392109775,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_RANTES","RANTES",-0.00936008163278709,0.118482045984647,-0.188640473254916,0.272315392109775,0.0017656902289136,0.0224953800778709,-0.0423252547237134,0.0458566351815406,0.937437299878649,0.937437299878649,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_RANTES","RANTES",0.172192560078616,0.12707938013182,-0.188640473254916,0.272315392109775,-0.0324824860242057,0.0526631574492224,-0.135702274624682,0.0707373025762703,0.537368524549106,0.537368524549106,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_RANTES","RANTES",-0.141549738540608,0.0786824561092874,-0.188640473254916,0.272315392109775,0.0267020096674099,0.0413051211823124,-0.0542560278499225,0.107660047184742,0.517983045256607,0.517983045256607,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_SCF","Stem cell factor",-0.0542907781430908,0.0735647400312883,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_SCF","Stem cell factor",0.00576449094975036,0.0847719257316233,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_SCF","Stem cell factor",0.0493771842675998,0.0956922175728678,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_SCF","Stem cell factor",-0.00247029660019245,0.102929025008019,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_SCF","Stem cell factor",0.0721002641515275,0.0647219606387142,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_SCGF_B","Stem Cell Growth Factor-beta",0.0649032855167242,0.0907738258975163,0.240738348055669,0.335278630041977,0.0156247097386816,0.0308394176522042,-0.0448205488596387,0.0760699683370019,0.612402267130131,0.612402267130131,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_SCGF_B","Stem Cell Growth Factor-beta",,,0.240738348055669,0.335278630041977,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_SCGF_B","Stem Cell Growth Factor-beta",-0.0645876803445272,0.118076198070434,0.240738348055669,0.335278630041977,-0.0155487314708891,0.0357343060806833,-0.0855879713890284,0.0544905084472503,0.663474916534252,0.663474916534252,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_SCGF_B","Stem Cell Growth Factor-beta",-0.0163375265354514,0.126647492522879,0.240738348055669,0.335278630041977,-0.00393306914946023,0.030977054066822,-0.0646480951204313,0.0567819568215108,0.89896637612316,0.89896637612316,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_SCGF_B","Stem Cell Growth Factor-beta",-0.0317585772911889,0.0784162402251576,0.240738348055669,0.335278630041977,-0.0076455074336791,0.0216737283509551,-0.0501260150015511,0.0348350001341929,0.724272420330021,0.724272420330021,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_CXCL12","CXCL12",0.0503414891067318,0.0863490379189226,-0.371029136062847,0.604789595941785,-0.0186781592113879,0.0441972111340494,-0.105304693034125,0.0679483746113489,0.672580228698051,0.672580228698051,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_CXCL12","CXCL12",0.15227857117159,0.0980544566462263,-0.371029136062847,0.604789595941785,-0.0564997867026798,0.0990219472643314,-0.250582803340769,0.13758322993541,0.568285446873061,0.568285446873061,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_CXCL12","CXCL12",-0.285835762683706,0.112312676889472,-0.371029136062847,0.604789595941785,0.1060533960844,0.177822111634653,-0.242477942719519,0.45458473488832,0.550906956116656,0.550906956116656,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_CXCL12","CXCL12",-0.021082898310147,0.120473704629411,-0.371029136062847,0.604789595941785,0.0078223695457147,0.0464822993740534,-0.08328293722743,0.0989276763188594,0.866357452597521,0.866357452597521,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_CXCL12","CXCL12",0.00910031863719298,0.0745927757146964,-0.371029136062847,0.604789595941785,-0.00337648336185434,0.0282180386199716,-0.0586838390569986,0.0519308723332899,0.904754934342853,0.904754934342853,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_TNFA","Tumor necrosis factor alpha",-0.0223959163779325,0.0910403104794007,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_TNFA","Tumor necrosis factor alpha",,,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_TNFA","Tumor necrosis factor alpha",-0.104802925667217,0.11842138493471,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_TNFA","Tumor necrosis factor alpha",0.0157503016149691,0.127018561411041,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_TNFA","Tumor necrosis factor alpha",-0.0662195158997215,0.0786455058191466,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_TNFB","Tumor necrosis factor beta",0.0339923438246697,0.0933855599578837,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_TNFB","Tumor necrosis factor beta",,,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_TNFB","Tumor necrosis factor beta",-0.131067397104043,0.121471174331829,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_TNFB","Tumor necrosis factor beta",,,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_TNFB","Tumor necrosis factor beta",,,,,,,,,,1,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","not_estimable_component_missing","insufficient","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_TRAIL","TRAIL",0.040972546005855,0.0757348355006562,-0.429858824310855,0.260467861593767,-0.0176124104550992,0.0342598743341797,-0.0847617641500915,0.049536943239893,0.607194136327191,0.607194136327191,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_TRAIL","TRAIL",0.070571797185734,0.0874495628076007,-0.429858824310855,0.260467861593767,-0.0303359097677637,0.0418445586804807,-0.112351244781506,0.0516794252459784,0.468472486782435,0.468472486782435,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_TRAIL","TRAIL",-0.0311307169652181,0.0985149271051206,-0.429858824310855,0.260467861593767,0.0133818133946226,0.0431168211943909,-0.0711271561463835,0.0978907829356288,0.756285854840923,0.756285854840923,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_TRAIL","TRAIL",-0.00561711438894958,0.105983290357539,-0.429858824310855,0.260467861593767,0.00241456618725345,0.045581339703372,-0.0869248596313556,0.0917539920058626,0.957753667211629,0.957753667211629,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_TRAIL","TRAIL",-0.0290128615123841,0.0666962333618025,-0.429858824310855,0.260467861593767,0.0124714345396071,0.0296491799495999,-0.0456409581616087,0.0705838272408228,0.674022820955937,0.674022820955937,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00080","M00080","Lipopolysaccharide biosynthesis, inner core to outer core to O-antigen","cytokine_VEGF","Vascular endothelial growth factor",0.0357003936365966,0.0757970135284788,0.374291698959641,0.288195290052571,0.0133623609877697,0.030178218872531,-0.0457869480023912,0.0725116699779306,0.657923690714676,0.657923690714676,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00091","M00091","Phosphatidylcholine biosynthesis, PE to PC","cytokine_VEGF","Vascular endothelial growth factor",0.120427118185543,0.0922106628368191,0.374291698959641,0.288195290052571,0.0450748706664804,0.0489462725963998,-0.0508598236224632,0.141009564955424,0.357099990565251,0.357099990565251,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00136","M00136","GABA biosynthesis, prokaryotes, putrescine to GABA","cytokine_VEGF","Vascular endothelial growth factor",-0.0471287073206019,0.0985956488715278,0.374291698959641,0.288195290052571,-0.0176398839327998,0.0393236422636701,-0.0947142227695931,0.0594344549039936,0.65373311384985,0.65373311384985,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00530","M00530","Dissimilatory nitrate reduction, nitrate to ammonia","cytokine_VEGF","Vascular endothelial growth factor",0.0288512284077312,0.106070692675482,0.374291698959641,0.288195290052571,0.0107987752978024,0.0405627323728275,-0.0687041801529396,0.0903017307485443,0.790066654233888,0.790066654233888,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
"hunt_M00569","M00569","Catechol meta-cleavage, catechol to acetyl-CoA / 4-methylcatechol to propanoyl-CoA","cytokine_VEGF","Vascular endothelial growth factor",-0.032172313844912,0.0667475066194591,0.374291698959641,0.288195290052571,-0.0120418300084749,0.0266480857259766,-0.064272078031389,0.0401884180144392,0.651352918121871,0.651352918121871,1,0.05,FALSE,FALSE,FALSE,FALSE,"known_partial","sensitivity_delta_covariance_unavailable_due_overlap","not_triggered_component_fdr_gate_failed","estimated_sensitivity_overlap_covariance_unknown","exploratory_not_all_mediation_gates_met","cytokine_indirect",200
