"pair_id","nsnp","ivw_Q","ivw_Q_df","ivw_Q_p","egger_intercept","egger_intercept_se","egger_intercept_p","steiger_status","steiger_reason","presso_status","loo_status","singlesnp_status"
"reverse|GCST90670368",17,12.6176093645985,16,0.70048416256351,0.00535443866578855,0.00599683418275684,0.38602356938331,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670369",17,11.7808084418562,16,0.758925760610308,0.00758571703477428,0.00598522167126526,0.224332696821154,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670370",17,10.6103107538586,16,0.832876384459734,0.00842037504829654,0.00603154585288518,0.183017828232252,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670371",17,18.0002992110434,16,0.323879443385251,0.00429629498962531,0.0064705768624328,0.516783666985326,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670372",17,15.1888047786723,16,0.510856053806035,-0.0081544639341377,0.00584653550999108,0.183403378490034,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670373",17,22.0933720500795,16,0.140202193005753,-0.0006712239087189,0.00725877228055896,0.927547776038855,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670374",17,14.9646250252802,16,0.527230968740257,0.00701355059569013,0.00573241543425381,0.240017601774786,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670375",17,9.45240626979743,16,0.8936202377169,-0.00123546466628033,0.00545903277740163,0.824010942122275,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670376",17,9.55541270573391,16,0.888792340236718,0.00642003267434383,0.00585182528290605,0.289898641946147,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670377",17,33.7015541915587,16,0.00595867482935295,-0.00289325783622425,0.0088987092828611,0.749571638777239,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670378",17,7.94407045819657,16,0.950513983609112,0.00476064129885903,0.00568293712387174,0.415343629242644,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670379",17,31.1948640528302,16,0.0127055631306264,-0.00313531370214499,0.00801464967603427,0.701151667136616,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670380",17,9.78935463792417,16,0.877394666633555,-0.00182439885130273,0.00576396575801933,0.755971451073691,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670381",17,18.020133756016,16,0.322719290063519,-0.00859759349877971,0.00622706811524502,0.187604546439873,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670382",17,13.079414083045,16,0.666942630231626,0.00561830018720493,0.0059991375126919,0.363840934006122,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670383",17,11.0071934070222,16,0.809041054361887,-0.0041511430560249,0.00600236851034602,0.499763585048021,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670384",15,8.83456136530896,14,0.841500273926492,0.0219176323046106,0.0141486707805745,0.145352545770968,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670385",15,10.7494169740409,14,0.705599517328193,-0.0125934447832341,0.0159918241273448,0.445114726448547,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670386",15,11.5367234507175,14,0.643452776911441,0.0134116034373953,0.0140176980115255,0.356142555641559,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670387",17,11.5079268083632,16,0.777102546214512,0.00285726158932489,0.00576701715963084,0.627462849335812,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670388",17,21.6633558705209,16,0.154397714179969,0.0138190923227818,0.00605659236778115,0.0375298157870261,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670389",17,5.50663527398893,16,0.992603007393979,-0.00303087892006911,0.00580389432148168,0.609147214769536,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670390",15,22.7552267361938,14,0.0643710463553675,0.0121238069975832,0.0290056189284753,0.682782486659745,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670391",17,10.646862826535,16,0.830740385766354,0.00185085172723415,0.00585201519882897,0.756151530460875,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670392",15,19.6879748008909,14,0.140289777315065,-0.0358193429718391,0.0172150458872036,0.0577998673279132,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670393",17,12.5167556841306,16,0.707707703491949,0.00103351093166442,0.00581170249830073,0.86123363516927,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670394",17,14.6931223164792,16,0.547219017415123,-0.00254636856153373,0.00590389724466904,0.672382444764428,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670395",17,23.3820463492719,16,0.103896941869859,0.00693008354749912,0.00698370765019893,0.336779378150335,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670396",15,13.7968927615517,14,0.464949880801142,-0.0107743876159176,0.0149339486348094,0.483395528562311,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670397",17,22.4363454684822,16,0.129652977066331,-0.00130045117059619,0.00719876216578269,0.859060983900632,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670398",15,11.7266634149404,14,0.628243357165811,0.0108730755885806,0.0139173333067538,0.448643292643297,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670399",15,15.3803345245148,14,0.352659607416128,0.0183493523950861,0.0149023286866782,0.240018830056443,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670400",17,21.4323315870702,16,0.162484465721368,0.000268676176201854,0.0063560933547361,0.966840489423594,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670401",15,14.9576893708298,14,0.381053116080443,-0.0012531438785215,0.0166818345628608,0.941262709602575,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670402",17,15.6916805085609,16,0.474678556968328,0.00316229724521926,0.0059451448240905,0.602576287248474,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670403",17,16.068578166548,16,0.448184860016375,0.00410362823475793,0.00597232529457028,0.502500890792198,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670404",17,8.49610856675155,16,0.932707634853223,0.00039107881775258,0.00593577136763921,0.948339421208545,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670405",17,25.2770270701657,16,0.0650882516172425,0.00343290337647316,0.00753745745818888,0.65531181902924,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670406",17,20.272622375977,16,0.208192077110774,0.0133461604579903,0.00566938332160988,0.03261861984291,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670407",15,13.7104567815321,14,0.471497574111085,0.00658844438255817,0.0142845191448898,0.652255854505207,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670408",15,14.3038929623235,14,0.427324942333849,0.0248091437367074,0.0150176542979233,0.122470031529958,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670409",15,10.2376855638055,14,0.744607644156234,-0.0145976793063056,0.0162297194367462,0.384775700318044,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670410",17,16.8859571208392,16,0.393013635770453,0.00090512935315684,0.00629409725438899,0.887567806558507,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670411",17,25.8514838077811,16,0.0561541114699206,-0.0072161549290912,0.00765491634397839,0.360779661665495,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670412",17,14.6465990095828,16,0.550658245475885,0.000282657187379531,0.00598652670581974,0.962964332436891,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670413",17,23.8278706707163,16,0.0933319785428614,0.00535716113942472,0.0074281921821218,0.481881121149218,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670414",15,12.486862110572,14,0.56726511846998,-0.00024461716953314,0.0161610882977692,0.988153367975332,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670415",17,15.6534439214821,16,0.477398340342973,0.00880518238929407,0.00598517268607502,0.161912860313785,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670416",17,18.6566829285839,16,0.286867729863215,0.0120408356665207,0.00573250620602085,0.0530104747482907,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670417",17,12.2113376761639,16,0.729308017626774,0.0113414537947287,0.00589249619083956,0.073443407759812,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670418",15,16.8751864159447,14,0.262890264378962,-0.0157987506345631,0.0250506314336735,0.539184068009775,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670419",15,17.3547321457992,14,0.237766527063402,0.00735877026119876,0.0217690666275373,0.740731267512018,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670420",17,21.6970617527182,16,0.153245104575075,0.0137529463047217,0.0061582266279046,0.0411897814860349,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670421",17,13.9663577139733,16,0.6012202156837,-0.000508350210560504,0.0057592973215463,0.930832899486774,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670422",15,13.752691992259,14,0.468293667770604,0.00857441951662602,0.0148702245318865,0.57404747600178,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670423",15,26.9678288747475,14,0.0194398597560992,-0.000992431303903234,0.027517269516836,0.971777845818093,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670424",17,8.51915038201779,16,0.931888985423906,-0.00647353301918913,0.00580943778486673,0.282681585900141,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670425",15,9.72017137278428,14,0.782342633197108,0.0232561521177015,0.0162090833798273,0.174973363366087,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670426",17,15.9824548096307,16,0.454186015547755,0.00185180363427655,0.00618157857540649,0.768617647933462,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670427",15,11.8439943311946,14,0.618829711573718,0.000886249335602982,0.014336709735267,0.951649041373864,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670428",17,13.057149960691,16,0.66857464026639,0.00535651558326296,0.0054466370505718,0.340982053845593,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670429",17,8.25086148942501,16,0.941044678928479,0.00627533896086952,0.00581304276720357,0.297405809459557,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670430",15,17.2017646940756,14,0.245585185555496,0.00912697974014082,0.019081381910401,0.640367231753967,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670431",17,15.4994090349108,16,0.48840952578125,-0.00407557583306779,0.00544183215520662,0.465479740576986,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670432",15,16.7990843690663,14,0.267042916450114,-0.0294606927169884,0.0200709150235031,0.165925351204692,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670433",17,7.24219433075611,16,0.9683054770661,-0.00266675347584719,0.00580578824058985,0.652585880923133,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670434",15,9.79742951329703,14,0.776838633052627,0.0155177534693876,0.0194127197489478,0.438443750969949,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670435",17,11.553675823048,16,0.774090619402064,0.007910919372045,0.00532657524934358,0.158207861627021,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670436",17,26.1128952739626,16,0.0524602848528692,-5.73425965060936e-05,0.00724038404876075,0.993785330148948,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670437",17,17.7431729455065,16,0.339149223118549,0.00320807679919092,0.00641575507190616,0.62430876074401,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670438",17,20.1482589252903,16,0.213617244279706,0.00620564602577354,0.00644255423728878,0.350705797518954,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670439",15,12.622383939567,14,0.55644892097369,-0.00909963174691925,0.0144808291533895,0.540631015533876,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670440",15,14.3109247949487,14,0.426813169054114,0.00863558707514639,0.0257340802887617,0.742548896512246,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670441",17,20.8107484740685,16,0.185900456649791,0.00242296449892758,0.00703574587545948,0.735341733206948,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670442",17,18.8213098148405,16,0.27803832855719,0.00634208306583443,0.0064594175174871,0.341753132647839,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670443",17,16.3178791462108,16,0.431003884012218,-0.00503307735983926,0.00582871472113872,0.401461014807307,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670444",15,24.3684656727338,14,0.0413385743547848,0.00641056009284516,0.0348553390083137,0.856914784207017,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670445",17,17.5075815881625,16,0.353508869701625,0.00340634715443415,0.00592168297918197,0.573661992768138,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670446",17,8.30066011137056,16,0.939407317762607,0.00823799133468222,0.00571055874066198,0.169691952575282,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670447",15,15.6687667840892,14,0.334017964950375,-0.0102699099807271,0.014887311029496,0.502422304155042,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670448",15,10.5094553857634,14,0.72406909200383,0.00633168592140471,0.0136757947924095,0.651030157999494,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670449",17,8.7925563418144,16,0.921709763997378,0.000413019162735127,0.00581170249830073,0.944283449287181,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670450",15,26.5961371524398,14,0.0217161757154397,-0.0165476157110278,0.0284072984856136,0.570187253125289,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670451",15,6.75822298639477,14,0.943630550033337,0.00981491226313493,0.0250139079972935,0.70113637898214,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670452",17,17.0547120003324,16,0.382065283557209,-0.00501683976205425,0.00591427290766086,0.409625955383091,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670453",15,9.84576046140361,14,0.773370940280206,-0.0234489146051419,0.0222710150916086,0.311569219641224,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670454",17,22.9736724930266,16,0.114440117184404,0.00358283116693611,0.00662580662531022,0.596626654639678,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670455",15,8.93953618683514,14,0.834904269968417,0.00586228029992627,0.0142601715782438,0.68769929074674,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670456",15,11.5341089099223,14,0.64366178772763,0.0230158354359901,0.0164358627564791,0.184823799033664,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670457",15,11.7807395598436,14,0.623906001307531,0.0173562779060036,0.0140002372896888,0.236994458130936,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670458",15,13.3461849459433,14,0.499464059195423,-0.0178862055879642,0.0136172273299533,0.2117253189453,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670459",15,5.14638578302585,14,0.983669278493379,-0.00280846326807425,0.014804487130056,0.852471433274783,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670460",15,10.5692134540335,14,0.719496708764641,0.002741007681519,0.0174849506609772,0.877839415596516,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670461",15,17.7031086308657,14,0.220639088931703,-0.0244954879240907,0.0190596790294547,0.221148110167637,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670462",17,12.5120481192872,16,0.708043850024299,0.00514236417041499,0.00562942974584435,0.375440445862974,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670463",15,12.0606568050607,14,0.601431463285733,0.00200633760722554,0.0150722414980484,0.896141111907131,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670464",15,10.9047310939264,14,0.693503433235053,0.0146827133227179,0.0217067072173169,0.510634107201628,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670465",17,8.87951576211031,16,0.918292118170399,0.000270790670040132,0.00550336393741324,0.96140547229229,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670466",15,28.5908320405476,14,0.0118651410103438,-0.0305067438018363,0.027199456809307,0.28232563047261,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670467",17,23.9546395859026,16,0.0904999097712752,0.00605507368426847,0.00722111152147644,0.414899687646056,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"reverse|GCST90670468",15,7.86839937133323,14,0.896068745709221,0.00624091240744801,0.0140894747576717,0.665084218543516,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
