"pair_id","nsnp","ivw_Q","ivw_Q_df","ivw_Q_p","egger_intercept","egger_intercept_se","egger_intercept_p","steiger_status","steiger_reason","presso_status","loo_status","singlesnp_status"
"ed_2025_afr|microbiome_2026_hunt|GCST90666586|exploratory",8,6.49501293788047,7,0.483277327364917,-0.00181170853914695,0.0044606442058175,0.698718099826472,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666587|exploratory",2,1.42258832722368,1,0.232977846532163,,,,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","not_estimable_fewer_than_4_snps","not_estimable_fewer_than_3_snps","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666588|exploratory",2,0.467625891063459,1,0.494081401916658,,,,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","not_estimable_fewer_than_4_snps","not_estimable_fewer_than_3_snps","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666589|exploratory",5,2.3596924276487,4,0.669923411966401,0.00273670459304017,0.00550714037144988,0.653368000685592,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666590|exploratory",2,0.0193897909771255,1,0.889254788114286,,,,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","not_estimable_fewer_than_4_snps","not_estimable_fewer_than_3_snps","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666591|exploratory",8,3.17980434220503,7,0.867885541364494,-0.000388367243656343,0.00257346130728566,0.884990702116246,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666592|exploratory",10,8.72204906635022,9,0.463317053419777,0.00193247340563572,0.00271310549620279,0.49653987791971,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666593|exploratory",5,9.39633756421278,4,0.0519214164699326,0.00556594938244975,0.00430958893312447,0.287028079473891,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666594|exploratory",9,7.45746396425068,8,0.488172749992167,0.00139559316003247,0.00181996614084943,0.468254527846466,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666594|primary",1,,,,,,,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","not_estimable_fewer_than_4_snps","not_estimable_fewer_than_3_snps","primary_wald_estimate"
"ed_2025_afr|microbiome_2026_hunt|GCST90666595|exploratory",7,6.71586394130467,6,0.347924974332143,0.00155428614338359,0.0031719655052677,0.64487111052769,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666595|primary",1,,,,,,,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","not_estimable_fewer_than_4_snps","not_estimable_fewer_than_3_snps","primary_wald_estimate"
"ed_2025_afr|microbiome_2026_hunt|GCST90666596|exploratory",4,4.44972846636158,3,0.216818465066508,-0.00274963161742251,0.00688798891550479,0.728343496073479,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666597|exploratory",5,4.23997155006976,4,0.374502300754292,-0.00283757025736482,0.00561689516052107,0.648205572444965,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
"ed_2025_afr|microbiome_2026_hunt|GCST90666598|exploratory",5,2.11482604220062,4,0.71464908820144,0.0036809377578694,0.00263436176769354,0.25674025773435,"not_computed","Binary-outcome population prevalence has not been prespecified; unavailable Steiger is not treated as support","deferred_until_post_FDR","deferred_until_post_FDR","deferred_until_post_FDR"
